14	83918	1
14	83920	1
14	83928	1
14	85419	1
14	90837	1
15	11055	8
15	11064	2
15	11078	1
15	11139	22
15	11388	1
15	11443	6
15	11464	3
15	11896	1
15	11985	1
15	14261	1
15	14292	1
15	14592	1
15	14793	2
15	16000	5
15	16133	1
15	16228	2
15	16708	1
15	17913	1
15	19799	1
15	22060	1
15	23095	2
15	23593	1
15	27010	1
15	28668	1
15	30378	2
15	31015	2
15	32975	1
15	37131	1
15	45195	1
15	49373	1
15	50700	1
15	51958	5
15	52102	3
15	54385	1
15	55178	1
15	66231	1
15	80055	1
15	83824	1
15	84262	2
15	85906	1
15	88938	1
15	90787	2
16	12057	1
16	12072	2
16	12273	1
16	12354	1
16	40628	2
16	42711	1
16	45354	14
16	72384	1
16	75707	2
16	80551	1
16	94345	1
17	11337	1
17	12496	1
17	21644	4
17	22889	3
17	26921	4
17	32855	8
17	33279	1
17	33695	1
17	34273	1
17	34851	1
17	34853	2
17	34991	1
17	35499	2
17	36353	1
17	36642	1
17	39760	2
17	41436	1
17	43372	1
17	45019	1
17	47987	1
17	51571	1
17	55028	1
17	63057	2
17	64995	1
17	65709	1
17	69088	1
18	11055	4
18	11064	5
18	11078	2
18	11125	1
18	11139	1
18	11293	1
18	11405	2
18	11464	1
18	11667	1
18	11683	1
18	11710	1
18	11718	1
18	12127	1
18	13699	2
18	14863	1
18	15756	1
18	16362	1
18	17913	3
18	22991	1
18	24754	1
18	27938	1
18	28218	1
18	31465	1
18	42817	2
18	44955	1
18	48954	2
18	54741	1
18	65433	1
18	67584	1
18	72529	1
18	84262	2
19	11047	1
19	11443	1
19	12335	1
19	13817	1
19	14793	5
19	15848	1
19	25377	1
19	29512	1
19	55016	1
19	64740	1
20	11055	1
20	11089	1
20	14150	1
20	15666	1
20	23306	1
20	24084	1
20	37615	1
20	48660	1
20	60424	1
20	61825	1
20	72384	1
20	73251	1
21	10980	1
21	11055	1
21	11125	1
21	11139	2
21	11443	1
21	11506	1
21	11712	1
21	11757	1
21	12789	1
21	13656	1
21	13902	3
21	14175	1
21	15311	1
21	15848	1
21	16000	2
21	16229	1
21	17141	1
21	19799	4
21	22991	1
21	24000	1
21	28734	1
21	32313	1
21	32747	1
21	38333	1
21	65264	1
21	69996	1
21	73047	1
22	11464	1
22	12800	2
22	13535	1
22	21949	3
22	38866	1
22	50086	1
22	54512	1
23	10980	1
23	11047	1
23	11064	1
23	11464	6
23	11564	1
23	11822	2
23	12131	1
23	12217	2
23	12800	1
23	12970	2
23	13775	1
23	14472	2
23	14473	1
23	16133	1
23	16135	1
23	16176	3
23	16228	1
23	17118	1
23	19819	2
23	33532	3
23	39369	1
23	44294	1
23	52786	1
23	53701	1
23	55582	1
23	66523	1
23	74526	1
23	86173	1
23	91459	1
24	9122	5
24	26842	2
24	36914	2
24	65869	2
25	8268	1
25	8766	1
25	10624	1
25	10980	1
25	11421	2
25	11443	1
25	11506	4
25	11539	1
25	11637	1
25	11712	4
25	11757	2
25	12548	1
25	12585	2
25	13102	3
25	13402	1
25	13463	2
25	13523	1
25	13817	2
25	13842	3
25	13850	1
25	13868	4
25	13879	1
25	14017	4
25	14099	1
25	14385	1
25	14463	2
25	14767	2
25	14793	6
25	15960	1
25	16000	1
25	16154	1
25	16321	1
25	16503	1
25	16581	1
25	16626	2
25	16681	2
25	16701	1
25	17495	37
25	17564	1
25	17680	1
25	18038	3
25	18114	1
25	19099	1
25	19123	1
25	19344	1
25	19659	1
25	19895	1
25	20110	1
25	20137	1
25	21420	1
25	21447	2
25	21449	1
25	21840	3
25	22279	1
25	22831	1
25	23061	3
25	23067	1
25	23348	1
25	23626	1
25	23938	1
25	24658	1
25	25082	2
25	25112	23
25	25853	1
25	28806	1
25	29073	1
25	29992	1
25	30028	2
25	30358	1
25	30675	1
25	30991	1
25	32673	1
25	34337	1
25	36264	1
25	40927	1
25	41976	2
25	44739	1
25	46026	1
25	47481	3
25	47924	1
25	50023	1
25	50158	1
25	51961	1
25	52850	1
25	54815	1
25	55602	10
25	58270	1
25	58769	2
25	58947	1
25	60181	1
25	60759	1
25	61195	1
25	61541	1
25	62444	2
25	62563	1
25	62889	1
25	64468	1
25	64734	1
25	64786	3
25	64908	1
25	65367	1
25	65843	1
25	66666	1
25	66721	1
25	68070	1
25	68470	1
25	68977	1
25	69102	1
25	69143	1
25	69470	1
25	70106	2
25	74138	1
25	74174	1
25	74809	4
25	76268	1
25	78034	1
25	79114	2
25	80771	1
25	82088	1
25	82549	1
25	83312	1
25	89627	1
25	91273	3
25	92069	1
25	92284	1
25	92316	1
25	94847	1
26	9148	1
26	11104	1
26	11506	4
26	11548	8
26	11637	3
26	12824	3
26	12886	1
26	12970	1
26	13340	1
26	13516	3
26	13702	2
26	13813	1
26	13817	10
26	13842	4
26	13850	5
26	13867	2
26	13868	1
26	14463	4
26	14464	1
26	14767	2
26	14793	7
26	15342	1
26	15921	1
26	16154	2
26	16176	1
26	16228	2
26	16321	4
26	16440	1
26	16457	1
26	16626	4
26	16663	3
26	17680	3
26	18024	2
26	18038	3
26	18114	3
26	18571	1
26	19221	1
26	19659	2
26	19803	2
26	19876	1
26	21083	1
26	23290	3
26	23432	1
26	24567	4
26	26230	1
26	27178	2
26	27682	2
26	34814	1
26	35246	3
26	41657	1
26	43439	1
26	49954	1
26	53238	1
26	53687	1
26	53921	2
26	54815	2
26	62647	1
26	69022	1
26	71314	1
26	71333	1
26	71334	1
26	85790	2
27	11125	1
27	11139	1
27	11421	1
27	11443	5
27	14076	1
27	14725	1
27	16229	1
27	16231	1
27	21126	1
27	23475	1
27	25992	1
27	29901	1
27	31460	1
27	35058	1
27	42440	1
27	45431	1
27	47239	1
27	55846	1
27	65751	4
27	70775	1
27	82892	1
27	91398	1
27	93766	1
27	96032	1
28	8084	1
28	11139	11
28	11443	17
28	11822	2
28	11916	1
28	12789	1
28	13902	1
28	13906	1
28	14793	12
28	15921	1
28	16135	1
28	16142	1
28	16176	2
28	18738	1
28	21910	1
28	37298	1
28	41745	1
28	65264	2
28	88674	1
28	95922	1
29	14793	2
29	16228	4
29	16681	1
29	84802	1
30	12970	2
30	13428	1
30	13640	1
30	14472	1
30	19161	1
30	29803	1
30	45354	2
30	46985	2
31	12807	1
31	56353	1
31	67488	1
31	71640	1
31	74467	1
31	84222	2
32	11139	1
32	11464	1
32	15412	1
32	20273	1
32	40245	1
32	42265	1
32	45394	1
32	54697	1
33	7873	1
33	8154	1
33	8398	1
33	9325	1
33	9451	1
33	9739	1
33	9740	1
33	10923	2
33	10980	1
33	11055	1
33	11064	1
33	11089	7
33	11506	1
33	11530	1
33	11544	1
33	11632	1
33	11683	1
33	11710	1
33	11718	1
33	11748	1
33	11857	1
33	12217	1
33	12284	1
33	12433	1
33	12486	1
33	12520	1
33	12548	1
33	12576	1
33	12585	1
33	12742	1
33	12824	3
33	12886	1
33	12892	2
33	12902	1
33	13252	1
33	13354	1
33	13428	3
33	13656	4
33	13699	6
33	13701	2
33	13769	1
33	13844	2
33	13980	2
33	13981	1
33	14150	2
33	14200	1
33	14276	1
33	14495	1
33	14515	1
33	14561	1
33	14597	1
33	14660	1
33	14670	1
33	14708	1
33	14793	1
33	14891	1
33	15418	1
33	15635	1
33	15884	1
33	15892	1
33	16011	1
33	16035	1
33	16078	1
33	16082	1
33	16176	6
33	16228	1
33	16566	2
33	16630	20
33	16654	1
33	16681	1
33	16711	1
33	16794	1
33	16799	1
33	16805	2
33	16971	2
33	17094	1
33	17142	2
33	17524	1
33	17584	1
33	17874	1
33	17950	1
33	17954	1
33	17968	1
33	18236	1
33	18256	3
33	18355	1
33	18422	1
33	18424	1
33	18456	1
33	18666	1
33	18797	1
33	19085	2
33	19555	1
33	19913	1
33	19919	1
33	20151	1
33	20245	1
33	20297	1
33	20359	1
33	20446	1
33	20697	2
33	20851	1
33	21309	1
33	21401	1
33	21484	1
33	21561	1
33	22051	1
33	22109	1
33	22240	1
33	22582	1
33	22608	1
33	22631	3
33	22644	1
33	22750	1
33	22910	1
33	23015	1
33	23104	1
33	23438	1
33	23444	1
33	23547	3
33	23648	1
33	23669	2
33	23777	1
33	23997	1
33	24062	2
33	24327	1
33	24454	1
33	24521	1
33	24784	1
33	24810	1
33	25040	1
33	25794	1
33	26099	4
33	26318	13
33	26619	1
33	26663	2
33	26689	1
33	27115	1
33	27183	1
33	27214	2
33	27220	1
33	27262	1
33	27293	1
33	27569	1
33	27603	1
33	27684	1
33	27745	1
33	28196	1
33	28276	1
33	28323	1
33	28367	1
33	28484	1
33	28584	1
33	28631	1
33	28867	3
33	28989	1
33	29127	1
33	29180	1
33	29187	1
33	29431	1
33	29527	1
33	29752	1
33	30011	1
33	30039	1
33	30044	1
33	30098	1
33	30305	1
33	30590	1
33	30620	2
33	30764	3
33	30980	1
33	31080	1
33	31088	1
33	31658	1
33	31966	1
33	32117	1
33	32462	9
33	32577	1
33	32599	1
33	32842	1
33	32845	2
33	33969	1
33	33972	1
33	34269	11
33	34377	1
33	34441	1
33	34741	1
33	35449	1
33	35602	1
33	35680	1
33	35717	1
33	35767	1
33	35804	1
33	35824	1
33	36251	1
33	36335	1
33	37041	1
33	37344	1
33	37428	1
33	37615	1
33	37801	1
33	37831	2
33	37865	5
33	37998	1
33	38011	1
33	38019	1
33	38499	1
33	38829	1
33	39509	1
33	39681	1
33	39805	1
33	40260	3
33	40433	1
33	40470	1
33	40587	1
33	40706	1
33	41066	1
33	41126	2
33	41644	1
33	41864	1
33	42132	1
33	42212	1
33	42344	2
33	42695	12
33	43094	2
33	43619	1
33	43707	1
33	43828	1
33	43863	1
33	44101	2
33	44293	1
33	44466	1
33	44614	1
33	45234	1
33	45419	1
33	45475	1
33	45824	1
33	46126	2
33	46142	1
33	46299	1
33	46315	1
33	46340	1
33	46552	1
33	46981	1
33	47043	1
33	47157	1
33	47337	1
33	47346	1
33	47432	1
33	47653	1
33	47850	2
33	48285	1
33	48464	1
33	49037	1
33	49359	1
33	50022	1
33	50277	1
33	50306	1
33	50485	1
33	50826	1
33	51010	1
33	51033	1
33	51174	1
33	51444	1
33	51656	1
33	51660	1
33	52066	2
33	52266	1
33	52377	1
33	52420	1
33	52549	1
33	52656	1
33	52660	1
33	53595	1
33	53884	1
33	54413	1
33	54448	1
33	54520	1
33	54802	1
33	54815	1
33	55167	1
33	55288	1
33	55572	1
33	55686	1
33	55859	3
33	55975	1
33	56800	1
33	57176	1
33	57253	1
33	57272	1
33	58121	1
33	58414	1
33	58738	1
33	58895	1
33	58905	1
33	58954	1
33	59496	1
33	59956	2
33	60204	2
33	60308	1
33	60393	1
33	60424	1
33	60480	1
33	60906	2
33	60982	1
33	60996	2
33	61064	1
33	61201	1
33	61518	1
33	61672	1
33	61820	1
33	61876	1
33	61957	1
33	62286	1
33	63084	1
33	63308	1
33	63494	1
33	63556	1
33	63579	1
33	64127	1
33	64590	1
33	64722	1
33	65415	1
33	65574	1
33	65828	1
33	66175	1
33	66433	1
33	66507	2
33	66952	1
33	67484	1
33	67507	1
33	67856	1
33	67948	1
33	68039	1
33	68623	1
33	68851	1
33	68879	2
33	69055	1
33	69442	1
33	69546	1
33	69550	1
33	69694	1
33	70385	1
33	70559	1
33	70630	1
33	71059	1
33	71322	1
33	71585	1
33	71889	1
33	72078	1
33	72108	1
33	72137	1
33	72313	1
33	72581	1
33	73069	1
33	73187	1
33	73251	2
33	73701	1
33	73798	1
33	74463	1
33	75879	1
33	75890	1
33	76035	1
33	76523	1
33	76610	1
33	76938	1
33	77100	1
33	77641	1
33	78719	1
33	79314	1
33	79546	1
33	79704	1
33	80335	1
33	80513	1
33	80634	1
33	80638	1
33	80850	1
33	80988	1
33	82158	1
33	82214	1
33	82342	1
33	82879	1
33	82968	1
33	83660	1
33	83819	2
33	83891	1
33	84522	1
33	84743	1
33	84813	1
33	85471	1
33	85886	1
33	86326	1
33	86567	2
33	86825	1
33	86850	1
33	87037	1
33	87355	1
33	88020	1
33	88184	1
33	88582	1
33	88680	1
33	89354	1
33	89717	1
33	90038	1
33	90062	1
33	90288	1
33	90485	1
33	90954	1
33	91111	1
33	91319	1
33	92014	1
33	92821	1
33	93302	1
33	93442	1
33	93787	1
33	93954	1
33	94179	1
33	94556	1
33	94636	1
33	94661	1
33	95064	1
33	95483	1
33	95541	1
33	95689	1
33	96009	1
33	96415	3
33	96678	1
33	97469	1
34	11106	2
34	11464	4
34	14987	1
34	17462	1
34	18502	2
34	19299	1
34	20189	1
34	20998	1
34	23695	1
34	24553	1
34	48920	2
34	50741	1
34	64354	2
35	9460	1
35	9621	1
35	10475	1
35	11409	1
35	12049	2
35	12742	1
35	12824	2
35	12886	3
35	13458	3
35	13769	1
35	14568	3
35	15232	1
35	16228	2
35	16632	1
35	16663	3
35	16711	1
35	16783	1
35	17876	1
35	17913	1
35	18570	1
35	19175	1
35	19176	1
35	19178	2
35	19180	3
35	19985	1
35	21019	1
35	21484	1
35	23019	1
35	23549	1
35	24148	1
35	25242	1
35	25808	1
35	27628	1
35	28351	1
35	28376	1
35	28745	1
35	29112	1
35	30472	1
35	31164	2
35	31230	1
35	31231	1
35	31233	1
35	31236	1
35	33170	1
35	34818	1
35	34956	1
35	35466	1
35	35720	3
35	35931	1
35	36193	1
35	37081	1
35	37497	1
35	38159	1
35	39639	1
35	42890	1
35	43594	1
35	45087	1
35	45330	1
35	46092	1
35	46217	1
35	46284	1
35	46769	1
35	47092	1
35	47901	1
35	47908	7
35	48864	1
35	49047	1
35	49765	2
35	50631	4
35	50639	1
35	50640	1
35	50643	1
35	51596	1
35	52204	1
35	52651	1
35	52759	1
35	53670	1
35	53921	1
35	54079	1
35	54176	2
35	54366	1
35	54695	1
35	55041	1
35	56427	1
35	57260	1
35	59101	1
35	59831	1
35	59856	1
35	59875	1
35	59945	1
35	60573	1
35	61309	2
35	62616	1
35	63030	1
35	63063	2
35	63966	1
35	66493	1
35	67415	1
35	68775	1
35	69022	4
35	69942	1
35	71125	1
35	72894	1
35	73817	1
35	74614	1
35	78694	1
35	79232	1
35	81586	1
35	83334	1
35	83454	1
35	84788	2
35	84858	1
35	86646	1
35	89121	1
35	89459	1
35	91964	1
35	94637	1
35	96726	1
35	97121	1
36	11464	2
36	11822	1
36	15817	1
36	16133	1
36	18249	1
36	18521	1
36	43555	1
36	58688	1
36	73998	1
37	10166	3
37	10492	1
37	10558	1
37	16135	1
37	18256	1
37	18465	2
37	20031	2
37	20827	1
37	21580	1
37	23596	3
37	23648	3
37	23977	1
37	31220	1
37	38198	1
37	50638	1
37	54034	1
37	54111	1
37	56262	1
37	63200	1
37	75448	1
37	81954	2
37	82331	1
37	86316	2
37	90611	1
37	91946	1
37	92120	1
37	92769	1
37	96294	1
37	96733	1
38	11055	1
38	11064	2
38	11078	1
38	11125	1
38	11398	1
38	11422	1
38	16228	1
38	17625	1
38	34669	1
38	65455	1
39	11047	1
39	11055	9
39	11064	17
39	11078	1
39	11091	4
39	11132	4
39	11405	1
39	11464	5
39	12706	1
39	12784	1
39	12789	3
39	12923	1
39	14793	1
39	14987	2
39	16229	2
39	16353	1
39	17118	1
39	17913	1
39	22134	1
39	22180	3
39	22991	4
39	25853	1
39	25992	1
39	28702	1
39	29939	1
39	34669	1
39	34675	1
39	39605	1
39	39866	1
39	42219	1
39	42817	1
39	44623	1
39	45354	1
39	45538	2
39	45608	2
39	54979	1
39	57775	1
39	58468	2
39	63026	1
39	66523	2
39	67430	1
39	69051	1
39	70853	10
39	71243	1
39	75375	1
39	76860	2
39	83005	1
39	92120	1
40	11055	1
40	11125	2
40	11139	3
40	11464	2
40	11822	4
40	13696	1
40	13699	1
40	16133	1
40	16135	1
40	34739	1
40	50321	1
40	67415	1
40	77769	1
41	8483	3
41	8526	2
41	9885	1
41	14772	1
41	15821	1
41	16489	1
41	16669	1
41	18426	1
41	19592	1
41	19593	1
41	19677	1
41	22199	1
41	25917	4
41	28191	1
41	32027	1
41	32277	1
41	32722	1
41	33030	3
41	35578	1
41	37126	1
41	41985	1
41	42007	2
41	43248	1
41	43328	1
41	44169	1
41	47789	3
41	51624	17
41	53582	1
41	56745	1
41	59658	1
41	59826	1
41	59924	3
41	62449	1
41	66002	1
41	66024	2
41	66934	1
41	69387	1
41	69585	1
41	74312	1
41	74315	1
41	74404	3
41	74417	3
41	74427	2
41	74436	2
41	76689	2
41	76731	1
41	77842	1
41	79943	1
41	81415	1
41	83836	2
41	84402	5
41	84480	2
41	84485	4
41	85667	1
41	94346	2
41	94442	1
41	94495	2
41	94584	1
41	95040	1
41	96356	1
41	96506	1
41	96995	1
42	9395	1
42	10939	2
42	11293	1
42	11464	1
42	12217	2
42	12970	1
42	14472	1
42	14974	2
42	16133	1
42	17162	7
42	19086	1
42	19161	1
42	19799	1
42	20287	1
42	23432	2
42	24651	1
42	26686	1
42	28010	1
42	29212	7
42	53687	1
42	57708	1
42	59614	1
42	64938	1
42	68744	1
42	76802	1
42	87501	3
42	88627	1
42	93342	1
42	94041	1
42	95189	1
42	95808	1
43	11464	1
43	11506	1
43	14793	1
43	16228	1
43	17314	2
43	19819	2
43	23751	1
43	30991	1
43	45354	4
43	51035	1
43	85297	1
43	91846	1
44	11064	1
44	11139	19
44	11520	3
44	11683	1
44	11916	2
44	11985	2
44	12049	1
44	12450	1
44	13906	2
44	13953	1
44	14301	1
44	14793	3
44	15756	2
44	16000	2
44	16135	2
44	16176	1
44	16228	3
44	16229	2
44	16362	1
44	17913	2
44	19420	2
44	21244	4
44	21449	1
44	22991	1
44	23059	2
44	28824	2
44	35930	2
44	37879	3
44	54815	1
44	55924	1
44	62862	1
44	65264	2
44	71528	1
44	80645	1
44	80930	1
45	8471	1
45	9480	5
45	13218	1
45	13403	1
45	13723	2
45	14641	1
45	16130	1
45	16198	1
45	16928	1
45	17624	2
45	22029	2
45	24178	2
45	24954	1
45	26183	1
45	30847	11
45	31016	1
45	34038	1
45	35624	1
45	36319	1
45	41500	1
45	43933	2
45	47272	1
45	51717	1
45	56912	1
45	57403	1
45	59703	3
45	68906	2
45	70800	37
45	72105	1
45	74136	1
45	74640	1
45	75683	1
45	80624	1
45	82425	15
45	86661	1
45	87985	1
45	88063	1
45	88510	1
45	92872	2
45	94684	1
45	94934	2
45	95293	1
46	11091	1
46	11132	2
46	11464	3
46	12225	2
46	12492	2
46	12789	2
46	12970	1
46	13770	1
46	14554	1
46	15874	1
46	17118	1
46	22738	1
46	25992	1
46	48549	2
46	97487	1
47	24065	1
47	24178	1
47	25564	1
47	30847	3
47	45354	1
47	58300	2
47	59703	1
47	60044	2
47	62637	3
47	68636	1
47	81877	5
47	93347	1
48	10939	6
48	11064	2
48	11073	1
48	11139	2
48	11162	1
48	11169	1
48	11464	1
48	11822	9
48	13640	2
48	14472	2
48	16050	1
48	16176	3
48	16229	1
48	18589	1
48	20558	1
48	21916	1
48	25441	1
48	27715	1
48	29714	1
48	29735	1
48	34947	1
48	42466	1
48	55165	1
48	62437	1
48	70959	1
48	71226	1
48	95041	1
49	14909	1
49	24863	1
49	48277	2
49	55642	1
49	55964	1
49	61869	1
49	74379	1
49	74389	1
49	77845	1
49	85761	12
50	11055	1
50	11139	14
50	11464	5
50	11667	1
50	12217	1
50	12335	1
50	12416	1
50	12800	1
50	13640	4
50	14013	1
50	14177	1
50	14472	1
50	14554	1
50	14974	1
50	15110	5
50	16135	6
50	16142	1
50	16228	8
50	16630	2
50	16681	2
50	16804	1
50	17118	1
50	18666	1
50	22108	1
50	22991	1
50	23792	2
50	24115	5
50	24340	1
50	24568	1
50	39916	1
50	42695	2
50	48825	1
50	49941	1
50	51851	1
50	64025	1
50	66319	1
50	69867	1
50	77907	1
50	96690	2
51	14579	1
51	16227	2
51	29329	1
51	38289	1
51	40005	2
51	45864	1
51	67956	1
51	73928	1
51	79007	1
51	89762	2
51	95925	2
51	96935	1
52	12128	1
52	14946	1
52	16190	1
52	23858	2
52	24937	2
52	26921	1
52	28195	1
52	28403	2
52	34230	1
52	37943	1
52	38256	1
52	38406	1
52	39903	1
52	40435	1
52	44907	1
52	46560	1
52	47181	1
52	47185	8
52	47190	1
52	50681	1
52	50945	1
52	52564	1
52	52575	1
52	53874	1
52	55282	1
52	58796	1
52	59559	3
52	62482	1
52	69775	1
52	69816	1
52	70413	1
52	71054	1
52	71814	1
52	73867	5
52	74597	1
52	75239	1
52	79484	1
52	85992	6
52	87739	1
52	89991	1
52	90007	1
53	10524	1
53	11224	1
53	12217	3
53	12459	1
53	12585	1
53	16176	1
53	16678	22
53	27710	10
53	33870	1
53	48947	1
53	56839	3
53	61079	3
53	73912	2
53	75051	1
53	92016	2
53	97389	13
54	9148	2
54	10980	1
54	11539	1
54	11757	1
54	13463	1
54	13516	1
54	13817	1
54	14446	1
54	14793	1
54	15080	1
54	15563	2
54	16229	2
54	16678	7
54	17495	1
54	18676	3
54	19099	1
54	19110	1
54	19161	2
54	21873	3
54	23061	3
54	23720	4
54	24567	2
54	24658	1
54	29406	1
54	32426	1
54	34675	2
54	36107	1
54	38814	1
54	46097	4
54	49435	1
54	50894	2
54	51192	1
54	56839	2
54	58468	3
54	60996	2
54	61079	3
54	62455	1
54	64492	1
54	66536	1
54	71240	1
54	72874	1
54	73912	2
54	74037	1
54	74167	1
54	74174	1
54	75040	5
54	76802	2
54	80273	1
54	80348	1
54	80422	1
54	85486	2
54	87208	1
54	87675	1
54	89492	1
54	93822	1
54	95805	1
55	8371	1
55	8766	1
55	8808	1
55	8963	1
55	9159	1
55	9916	1
55	9986	1
55	10826	1
55	10980	19
55	11064	3
55	11078	2
55	11089	3
55	11139	4
55	11162	3
55	11163	1
55	11274	4
55	11417	1
55	11421	63
55	11443	2
55	11462	2
55	11464	1
55	11506	10
55	11539	1
55	11564	1
55	11665	1
55	11683	1
55	11712	3
55	11713	1
55	11757	1
55	11785	1
55	11822	4
55	11916	1
55	11978	1
55	11995	1
55	12127	1
55	12316	1
55	12335	2
55	12415	1
55	12416	2
55	12433	1
55	12450	1
55	12507	1
55	12548	1
55	12570	2
